ID	Seed	Sample	pdockq	ppv	pdockq2	pae	plddt	ptm	iptm	ranking_score	correct_result
8egx	1	0	0.5618481223580544	0.91629946	[0.30607983202090017, 0.20732386327536786]	[0.7933584503973249, 0.7550958565918424]	[86.394875, 82.07175]	0.47	0.45	0.47	1
8egx	1	1	0.5646580549079098	0.91629946	[0.22231342557779624, 0.17591415314753858]	[0.7467463034275111, 0.7200619170173721]	[84.51463414634146, 82.40914634146341]	0.47	0.44	0.47	1
8egx	1	2	0.5616989763261855	0.91629946	[0.23529035232409815, 0.14791992635889892]	[0.7570718412435704, 0.7080361113836262]	[84.59855421686746, 79.96831325301204]	0.47	0.43	0.46	1
8egx	1	3	0.5613987274710592	0.91629946	[0.23494835960539046, 0.15245715291313083]	[0.753037397372317, 0.7118042544685281]	[85.01975308641977, 80.20592592592592]	0.48	0.45	0.48	1
8egx	1	4	0.588154830154558	0.93172991	[0.21721777327117894, 0.17115900076054963]	[0.7410547995661848, 0.7144532515787725]	[84.65114942528737, 82.44942528735633]	0.48	0.45	0.48	1
8egx	2	0	0.5425416594429905	0.91629946	[0.2092711988933629, 0.15411641002427426]	[0.7336624384777395, 0.7053218082587898]	[84.67626666666666, 81.18253333333332]	0.46	0.42	0.45	1
8egx	2	1	0.5549796067218664	0.91629946	[0.23840811623249822, 0.15646192755492005]	[0.7468650622987468, 0.7131644021513504]	[86.04749999999999, 80.62065789473684]	0.46	0.41	0.44	1
8egx	2	2	0.5358272466980297	0.90952562	[0.2557143271836235, 0.17783978525547922]	[0.762964258917211, 0.7290725236703466]	[85.7708219178082, 81.62739726027397]	0.46	0.41	0.45	1
8egx	2	3	0.5695143450958351	0.92420274	[0.20864929607926255, 0.14966420628143062]	[0.7333821795614394, 0.6996754011877919]	[84.64271604938271, 81.18456790123457]	0.46	0.42	0.45	1
8egx	2	4	0.5600777310772906	0.91629946	[0.22064940837075248, 0.14206736100426492]	[0.7404932325895355, 0.6987776003493092]	[85.06187500000001, 80.131125]	0.46	0.42	0.46	1
8egx	3	0	0.5465072685345815	0.91629946	[0.25097183412514945, 0.1745763160506359]	[0.7613494318558448, 0.7329081438299475]	[85.5385, 80.79974999999999]	0.47	0.44	0.47	1
8egx	3	1	0.5510469355198963	0.91629946	[0.21081808914278002, 0.16174800048288995]	[0.7404233512529645, 0.7178658755666921]	[84.06475609756097, 80.81756097560975]	0.47	0.43	0.46	1
8egx	3	2	0.5568032943424677	0.91629946	[0.2312086784599621, 0.20189951979299886]	[0.759045619821317, 0.7432949234864501]	[83.99670731707316, 82.79743902439024]	0.47	0.44	0.47	1
8egx	3	3	0.5596130984002994	0.91629946	[0.20701578288677003, 0.17657841417527476]	[0.7392415506214088, 0.7243633623655367]	[83.79929411764705, 82.00223529411763]	0.47	0.43	0.46	1
8egx	3	4	0.5642295568339294	0.91629946	[0.24450095241231284, 0.18320958066512716]	[0.7600696293656776, 0.731565014700858]	[85.10631578947368, 81.99565789473684]	0.47	0.44	0.47	1
8egx	4	0	0.5620442532410427	0.91629946	[0.22231809628611068, 0.14053260078355254]	[0.7382182818208465, 0.7031998161191343]	[85.49142857142857, 79.3879761904762]	0.46	0.43	0.46	1
8egx	4	1	0.5603106500257459	0.91629946	[0.23499347639261967, 0.15026117947504186]	[0.749023196357858, 0.7125088125551644]	[85.47964705882352, 79.80929411764707]	0.48	0.44	0.47	1
8egx	4	2	0.5564144809175454	0.91629946	[0.22399953199432188, 0.16041045553856195]	[0.7436351496392204, 0.7171159457065676]	[85.03512195121951, 80.72048780487805]	0.47	0.43	0.47	1
8egx	4	3	0.5602258468175169	0.91629946	[0.21378446843563373, 0.14800653362427768]	[0.735489696799945, 0.7088286306144801]	[84.93802325581396, 79.89174418604654]	0.47	0.43	0.46	1
8egx	4	4	0.5704008062451281	0.92420274	[0.22388235761015063, 0.1657487577504015]	[0.7484594128846814, 0.7180802071529414]	[84.47552941176471, 81.32799999999999]	0.46	0.43	0.46	1
8egx	5	0	0.5422602603439487	0.91629946	[0.25315981421006534, 0.21589861714700026]	[0.7661604844420996, 0.7498149671849308]	[85.19202898550725, 83.52942028985507]	0.46	0.43	0.46	1
8egx	5	1	0.538053528663108	0.90952562	[0.2420912517096565, 0.15229000984999227]	[0.7485589274622245, 0.7118625142767615]	[86.194, 80.17533333333333]	0.46	0.42	0.45	1
8egx	5	2	0.5590962516488192	0.91629946	[0.21308664538087094, 0.1466751066279951]	[0.7354019504646229, 0.7021219725242344]	[84.87569620253166, 80.45481012658227]	0.46	0.42	0.45	1
8egx	5	3	0.5601809844394897	0.91629946	[0.23613803777408793, 0.16249005100234762]	[0.7507110181524573, 0.7156655018817945]	[85.3948717948718, 81.16641025641024]	0.47	0.43	0.46	1
8egx	5	4	0.5677617586678257	0.92420274	[0.19366747847812624, 0.12701974701272864]	[0.7187791935907007, 0.6786875437607022]	[84.68897727272727, 79.95818181818181]	0.46	0.42	0.45	1
8ejm	1	0	0.7086990121638789	0.98128027	[0.8929253234960565, 0.8187827279817341]	[0.9781156120036355, 0.9642293261074167]	[96.7927397260274, 94.73184931506849]	0.9	0.88	0.92	1
8ejm	1	1	0.7078744304780269	0.98128027	[0.8991487405192998, 0.8339300262148461]	[0.9793137065162041, 0.9678788046726208]	[96.97261744966443, 95.05805369127518]	0.9	0.88	0.92	1
8ejm	1	2	0.7089064803841558	0.98128027	[0.8894424699852542, 0.8142727394945363]	[0.9772526784636378, 0.9638268173064956]	[96.71193103448276, 94.5686896551724]	0.9	0.88	0.92	1
8ejm	1	3	0.7082498788264555	0.98128027	[0.8969888142739512, 0.8311220230973808]	[0.978906025028774, 0.9674359437869869]	[96.90916666666666, 94.97416666666666]	0.9	0.88	0.92	1
8ejm	1	4	0.7092861644511511	0.98128027	[0.900216468427931, 0.8364958713743065]	[0.9795061916651097, 0.9685377836283693]	[97.00496598639455, 95.10993197278911]	0.9	0.88	0.92	1
8ejm	2	0	0.710262529247012	0.98128027	[0.9062161224483147, 0.848643896142649]	[0.9807365699717748, 0.9706816157739719]	[97.17308724832215, 95.4541610738255]	0.91	0.89	0.93	1
8ejm	2	1	0.7100043268841651	0.98128027	[0.9045441557773545, 0.8447397012189136]	[0.9802637148225776, 0.9696287862787727]	[97.13892617449665, 95.37879194630871]	0.91	0.89	0.93	1
8ejm	2	2	0.709201693236054	0.98128027	[0.9040274269786059, 0.8437966356302212]	[0.9805516067459248, 0.9701173683238554]	[97.0854054054054, 95.28763513513512]	0.91	0.89	0.93	1
8ejm	2	3	0.709229934725921	0.98128027	[0.9031993651433211, 0.8427736354023747]	[0.9801829280038934, 0.9696482475550539]	[97.08187919463087, 95.2869798657718]	0.91	0.89	0.93	1
8ejm	2	4	0.7114705699303386	0.98128027	[0.9051375245551726, 0.8444222876259648]	[0.9803212708417821, 0.96953958722214]	[97.16195945945947, 95.37304054054054]	0.91	0.89	0.93	1
8ejm	3	0	0.709723345949284	0.98128027	[0.9049329368530475, 0.8484645529053818]	[0.980439385684269, 0.9708261335287179]	[97.14034482758619, 95.43172413793103]	0.91	0.89	0.93	1
8ejm	3	1	0.7104638504014724	0.98128027	[0.9057002066293367, 0.8461433063816088]	[0.9806026541835754, 0.9700385995465076]	[97.16134228187919, 95.40275167785236]	0.91	0.89	0.93	1
8ejm	3	2	0.7095496522442568	0.98128027	[0.9030193138498894, 0.8413276362738643]	[0.9803070780071601, 0.9691159693830075]	[97.06088435374149, 95.27326530612247]	0.9	0.88	0.92	1
8ejm	3	3	0.7095343274457829	0.98128027	[0.8982104743504984, 0.830952943897385]	[0.9790575224090132, 0.9665930367295972]	[96.95285714285714, 95.04931972789116]	0.91	0.89	0.93	1
8ejm	3	4	0.7109090547772047	0.98128027	[0.9078265536566418, 0.8492772186232123]	[0.9809190779464605, 0.9702514616310336]	[97.23317880794701, 95.52556291390727]	0.91	0.89	0.93	1
8ejm	4	0	0.7102872743166805	0.98128027	[0.9019210504839872, 0.8426525495331751]	[0.9799851373724378, 0.9696987479763464]	[97.03972972972973, 95.27648648648648]	0.9	0.88	0.93	1
8ejm	4	1	0.7101672947925836	0.98128027	[0.9054478948104219, 0.8490987469404607]	[0.9807163462164858, 0.9707314673167641]	[97.13785234899328, 95.47013422818792]	0.91	0.89	0.93	1
8ejm	4	2	0.7097324339976914	0.98128027	[0.9033219713841396, 0.8396945966826875]	[0.9801363813012808, 0.9685531686590109]	[97.09241610738255, 95.25409395973155]	0.91	0.89	0.93	1
8ejm	4	3	0.7108857856102132	0.98128027	[0.9055552430103965, 0.8483201085109017]	[0.9807014077899338, 0.9706420104270432]	[97.14453333333334, 95.4432]	0.91	0.89	0.92	1
8ejm	4	4	0.7103250796184514	0.98128027	[0.906245048933241, 0.8486256944686283]	[0.9807527609665034, 0.9703776972202329]	[97.17288590604026, 95.48322147651007]	0.91	0.89	0.93	1
8ejm	5	0	0.7107041100105158	0.98128027	[0.9093137232963704, 0.8530862299169423]	[0.9812251246638534, 0.9711495847309768]	[97.2751677852349, 95.6123489932886]	0.91	0.89	0.93	1
8ejm	5	1	0.7107333233133929	0.98128027	[0.9051012052537145, 0.8447282909313591]	[0.9803469891006381, 0.9697592708617124]	[97.1576510067114, 95.36543624161074]	0.91	0.89	0.93	1
8ejm	5	2	0.7098005486208668	0.98128027	[0.9066705143562763, 0.8473830689569982]	[0.980734800517845, 0.9699672471492298]	[97.19530612244897, 95.46659863945578]	0.91	0.89	0.93	1
8ejm	5	3	0.7094172735127394	0.98128027	[0.9048035967657242, 0.8447750410400607]	[0.9804688310110257, 0.9701317562645329]	[97.13116438356164, 95.3309589041096]	0.91	0.89	0.93	1
8ejm	5	4	0.7110045257089423	0.98128027	[0.9084589095284581, 0.8528170167626777]	[0.9810774489696342, 0.9713669051723011]	[97.24821917808218, 95.57856164383563]	0.91	0.89	0.93	1
8enf	1	0	0.6844284772289833	0.98128027	[0.8678281954752424, 0.8840133599767832]	[0.970928756535272, 0.9736142868049344]	[96.31841121495326, 96.81457943925236]	0.81	0.85	0.87	1
8enf	1	1	0.6755590589733188	0.98128027	[0.658775125802215, 0.6660173954859743]	[0.9151996413758078, 0.9147216620695708]	[92.52045801526718, 92.89229007633587]	0.82	0.86	0.86	1
8enf	1	2	0.6806226804208563	0.98128027	[0.5843842131989562, 0.5765638722345812]	[0.8886676538018727, 0.88666822597852]	[91.84694029850748, 91.68828358208955]	0.81	0.85	0.87	1
8enf	1	3	0.6842786310793064	0.98128027	[0.6779890831638167, 0.735624480442844]	[0.9204327910023113, 0.9269949389866542]	[92.84750000000001, 94.74508064516131]	0.82	0.85	0.85	1
8enf	1	4	0.6903731523840578	0.98128027	[0.6403269935203612, 0.6106784918415644]	[0.9009159212133696, 0.8953833110154089]	[93.1504411764706, 92.36911764705883]	0.82	0.85	0.86	1
8enf	2	0	0.6907626393016766	0.98128027	[0.7029198598758217, 0.6335507062941179]	[0.9221280026954336, 0.9079612712351993]	[93.7839097744361, 92.12233082706767]	0.83	0.86	0.89	1
8enf	2	1	0.6850910085493858	0.98128027	[0.5838415722176555, 0.5241248868994639]	[0.8873293052014296, 0.8717368419484491]	[91.96014492753623, 90.72840579710146]	0.82	0.85	0.88	1
8enf	2	2	0.6834856619155009	0.98128027	[0.8483686590854459, 0.750867387601328]	[0.9654960528675912, 0.9457130511647794]	[95.9541379310345, 93.53913793103449]	0.83	0.86	0.88	1
8enf	2	3	0.680521632279517	0.98128027	[0.8014404265604935, 0.6940265999719959]	[0.948432695779682, 0.9289219282790342]	[95.52125, 92.70550000000001]	0.82	0.85	0.86	1
8enf	2	4	0.6927336874275778	0.98128027	[0.725423934326713, 0.7004872170529207]	[0.9331205358328065, 0.928464903592348]	[93.67126865671642, 93.03634328358208]	0.83	0.86	0.89	1
8enf	3	0	0.6836045235826815	0.98128027	[0.6321884139580539, 0.6443902887557442]	[0.9072377591849445, 0.9051170897633338]	[92.1343410852713, 92.90162790697674]	0.82	0.85	0.85	1
8enf	3	1	0.6769836470506976	0.98128027	[0.7336421683727005, 0.6588034008987885]	[0.9289139957936348, 0.9181812843418741]	[94.46101694915254, 92.22127118644067]	0.81	0.85	0.87	1
8enf	3	2	0.6902103920614866	0.98128027	[0.6458856006236092, 0.6511639013617622]	[0.9068560240026908, 0.9079602565921101]	[92.79088888888887, 92.9156296296296]	0.82	0.86	0.86	1
8enf	3	3	0.6814693317572734	0.98128027	[0.6071000552449008, 0.5932197553902984]	[0.8993318267780867, 0.8959458905870278]	[91.8, 91.5085815602837]	0.82	0.86	0.86	1
8enf	3	4	0.6914039660642638	0.98128027	[0.6465659148070245, 0.6497084046459982]	[0.9121068760533593, 0.9096304104750672]	[92.28719424460434, 92.67964028776979]	0.82	0.86	0.89	1
8enf	4	0	0.6845793402421905	0.98128027	[0.7295701829900569, 0.6371242477779863]	[0.9310266633361384, 0.9127757322541309]	[94.06582677165352, 91.79661417322833]	0.83	0.86	0.87	1
8enf	4	1	0.6894562205393312	0.98128027	[0.6971931061559047, 0.635282183941691]	[0.9204378927879984, 0.9079538397807432]	[93.70097014925373, 92.20111940298507]	0.83	0.86	0.86	1
8enf	4	2	0.6738646114291088	0.98128027	[0.771559558291993, 0.6888186691522002]	[0.9384040944396776, 0.9275155293531806]	[95.19061403508772, 92.61614035087719]	0.82	0.85	0.86	1
8enf	4	3	0.6863959093342603	0.98128027	[0.6582803358896635, 0.6283165184762876]	[0.9074889076838655, 0.9015829824155268]	[93.28430769230769, 92.5363846153846]	0.83	0.86	0.86	1
8enf	4	4	0.6784043183172199	0.98128027	[0.7031249274455349, 0.7227466467340746]	[0.9235304473882864, 0.9283793385550476]	[93.65060344827587, 94.03068965517241]	0.82	0.85	0.89	1
8enf	5	0	0.6845874750762379	0.98128027	[0.6855842539510837, 0.6601878215170989]	[0.9216676716747453, 0.9122706790260617]	[93.06015503875967, 92.88077519379844]	0.82	0.86	0.87	1
8enf	5	1	0.6805601699219935	0.98128027	[0.6388570795385239, 0.675550004872396]	[0.9077719949911687, 0.9141991190778687]	[92.38068702290076, 93.37152671755724]	0.82	0.85	0.85	1
8enf	5	2	0.686593325857651	0.98128027	[0.6395872387868016, 0.5683631673986563]	[0.900171482710766, 0.8862346038257054]	[93.19386861313869, 91.34817518248175]	0.82	0.85	0.86	1
8enf	5	3	0.6887751889270229	0.98128027	[0.6448443608581546, 0.6415429629447612]	[0.9084738200905722, 0.9058167508886363]	[92.57879699248123, 92.70135338345865]	0.82	0.85	0.87	1
8enf	5	4	0.6909101677138353	0.98128027	[0.7044165162351045, 0.6977971315469494]	[0.92666242123111, 0.9272511717799767]	[93.39127819548872, 93.03917293233081]	0.83	0.86	0.86	1
8exw	1	0	0.5957511158105764	0.93172991	[0.8023291478376492, 0.7311827592891957]	[0.9625335230264651, 0.9568602279099453]	[94.16146666666667, 91.59586666666667]	0.75	0.93	0.91	1
8exw	1	1	0.6168004017354878	0.9400192	[0.5272168265588603, 0.47638754491537205]	[0.8705667177743492, 0.8577399709004275]	[91.00184782608694, 89.78956521739131]	0.74	0.93	0.91	1
8exw	1	2	0.6050857484706625	0.9400192	[0.7967680037830409, 0.7289602339273714]	[0.9597401981245475, 0.9546158465939208]	[94.18756410256411, 91.715]	0.75	0.93	0.91	1
8exw	1	3	0.6059109258798545	0.9400192	[0.7860064508803293, 0.7132583186987059]	[0.958314108873728, 0.9512029817914388]	[93.84974358974358, 91.36371794871796]	0.75	0.93	0.91	1
8exw	1	4	0.5949985536037045	0.93172991	[0.8011545138606707, 0.725621637018914]	[0.9618812139934025, 0.9543310696580578]	[94.17298701298698, 91.59792207792205]	0.74	0.93	0.91	1
8exw	2	0	0.6123664722563963	0.9400192	[0.7897721845504049, 0.715270670873292]	[0.9582950578492506, 0.9501315205294013]	[94.01849999999999, 91.55387499999999]	0.74	0.93	0.91	1
8exw	2	1	0.5953190052702073	0.93172991	[0.788172955301446, 0.7182886001050317]	[0.9573910964273707, 0.9505636009457532]	[94.03628205128206, 91.64294871794871]	0.75	0.92	0.91	1
8exw	2	2	0.5938271166551383	0.93172991	[0.8075038708237392, 0.7191613586638]	[0.9632260552821701, 0.9524971010533593]	[94.32452054794521, 91.49465753424658]	0.74	0.92	0.91	1
8exw	2	3	0.6021943373633966	0.9400192	[0.7973177156438563, 0.7226000730923904]	[0.9602408630133342, 0.9520646317823979]	[94.16291139240505, 91.68506329113924]	0.75	0.93	0.91	1
8exw	2	4	0.602155179831949	0.9400192	[0.8077378783601349, 0.7345279058597219]	[0.962526744031857, 0.9553313421694511]	[94.4035135135135, 91.8872972972973]	0.75	0.93	0.91	1
8exw	3	0	0.6096089167255714	0.9400192	[0.7708478284145179, 0.7121535912731793]	[0.9513499996941011, 0.946033586053957]	[93.86379746835445, 91.81493670886073]	0.75	0.92	0.91	1
8exw	3	1	0.5988583009290901	0.93172991	[0.7867485241816554, 0.7015166759049751]	[0.959662897964517, 0.9494562096437946]	[93.75064935064935, 91.02389610389608]	0.75	0.92	0.91	1
8exw	3	2	0.5949502299250995	0.93172991	[0.8016916265986277, 0.7154476632218376]	[0.9625249009638684, 0.9528575210883939]	[94.13391891891892, 91.2995945945946]	0.75	0.92	0.91	1
8exw	3	3	0.5935602763565738	0.93172991	[0.7975595142448593, 0.7214268688459434]	[0.9610525602285647, 0.9536909685785396]	[94.09413333333333, 91.47800000000002]	0.75	0.92	0.91	1
8exw	3	4	0.5986664585213413	0.93172991	[0.7833375563240624, 0.7169503666566436]	[0.9556032588019265, 0.9498997755896438]	[93.99759493670885, 91.64898734177216]	0.75	0.92	0.91	1
8exw	4	0	0.5908075130807664	0.93172991	[0.7954002545227999, 0.704396279922992]	[0.9606637175944533, 0.950183517926362]	[94.03623376623376, 91.07857142857141]	0.74	0.92	0.91	1
8exw	4	1	0.5934144313415652	0.93172991	[0.7977476676560529, 0.7144581720592664]	[0.9616172897166365, 0.9515338476729464]	[94.04723684210526, 91.3838157894737]	0.75	0.92	0.9	1
8exw	4	2	0.5937065263839695	0.93172991	[0.7972484597858137, 0.7273287384951187]	[0.9595592978646936, 0.9535706124092149]	[94.2267105263158, 91.74486842105264]	0.75	0.93	0.91	1
8exw	4	3	0.6026738970019949	0.9400192	[0.8009122905233964, 0.7214851452078769]	[0.961792257102174, 0.9525671897819487]	[94.1709090909091, 91.58844155844154]	0.74	0.93	0.91	1
8exw	4	4	0.5979948668994556	0.93172991	[0.7935187705970064, 0.7184701571839059]	[0.9597850664765993, 0.9520076424074548]	[94.03871794871793, 91.51179487179486]	0.74	0.92	0.9	1
8exw	5	0	0.6018156064960462	0.9400192	[0.7944620308199516, 0.7093569395426743]	[0.9603235276278453, 0.9507239545976546]	[94.02786666666667, 91.24106666666665]	0.74	0.92	0.91	1
8exw	5	1	0.5884017043850642	0.93172991	[0.794031539092873, 0.7092222045885005]	[0.9604442670400114, 0.9499636233116634]	[93.99693333333335, 91.30826666666665]	0.74	0.92	0.91	1
8exw	5	2	0.5939259612016919	0.93172991	[0.7907748154983973, 0.710675202221821]	[0.9597864120411975, 0.950876288206494]	[93.91684210526317, 91.28342105263157]	0.75	0.92	0.91	1
8exw	5	3	0.5959502459557378	0.93172991	[0.7892430185987258, 0.7046475352146887]	[0.9591783976344078, 0.9487967245205429]	[93.90846153846155, 91.2225641025641]	0.74	0.92	0.9	1
8exw	5	4	0.5942568091074529	0.93172991	[0.7921993110932279, 0.6936195435059609]	[0.9616364924970471, 0.9494100280325081]	[93.7992105263158, 90.68736842105262]	0.74	0.92	0.91	1
8f8m	1	0	0.276198155998601	0.80223507	[0.8460452992559105, 0.6545499271022029]	[0.962038442542736, 0.9243385543949427]	[96.19157894736841, 91.41894736842106]	0.94	0.88	0.92	1
8f8m	1	1	0.2602286074106882	0.78549007	[0.6758360085137272, 0.4377890948856671]	[0.9152764222217614, 0.8566448632672328]	[93.27439999999999, 87.86679999999998]	0.93	0.88	0.92	1
8f8m	1	2	0.2520459915425832	0.78549007	[0.7895228115442036, 0.6101293502234516]	[0.9517734671448118, 0.9111624867430803]	[94.65157894736842, 90.74473684210527]	0.93	0.88	0.92	1
8f8m	1	3	0.2871278982612854	0.80223507	[0.8380634400178664, 0.583706532883604]	[0.9602640241457593, 0.902730963962791]	[96.00136363636362, 90.38500000000002]	0.93	0.87	0.91	1
8f8m	1	4	0.255087087701869	0.78549007	[0.8114386050495533, 0.642847465189099]	[0.9588060984569128, 0.9176097432013774]	[94.93619047619048, 91.56809523809524]	0.93	0.89	0.92	1
8f8m	2	0	0.2361288702033422	0.77766077	[0.6081562874875421, 0.325466459595342]	[0.900518381912082, 0.8196656898586109]	[91.72727272727273, 84.95772727272725]	0.93	0.88	0.92	1
8f8m	2	1	0.2611790788096149	0.78549007	[0.7838755542735407, 0.5537179839787648]	[0.9469379811765372, 0.8993005307307935]	[94.88181818181816, 89.33999999999997]	0.94	0.9	0.93	1
8f8m	2	2	0.2625389901861985	0.78549007	[0.8706849886580361, 0.7474044901449605]	[0.9722282510787237, 0.94686839101778]	[96.32333333333334, 93.27277777777778]	0.94	0.9	0.93	1
8f8m	2	3	0.2316012251799047	0.77766077	[0.8457603533444904, 0.741450640220468]	[0.9678538539396498, 0.9414502870388045]	[95.60052631578948, 93.54684210526317]	0.93	0.88	0.92	1
8f8m	2	4	0.2605376776964566	0.78549007	[0.7191711953654835, 0.5015878271399327]	[0.9289323831993864, 0.8784201448118913]	[93.81608695652174, 88.93391304347826]	0.93	0.87	0.91	1
8f8m	3	0	0.2789849131219097	0.80223507	[0.7539356391148819, 0.5014485688192827]	[0.9382116877369486, 0.8801870494057432]	[94.42333333333335, 88.74851851851852]	0.93	0.89	0.93	1
8f8m	3	1	0.2545421447771324	0.78549007	[0.7931527695071294, 0.5764121465957451]	[0.9481325464157603, 0.9006490938112701]	[95.17800000000001, 90.258]	0.94	0.9	0.94	1
8f8m	3	2	0.252209914871241	0.78549007	[0.792661057050316, 0.578087965077991]	[0.9531044173088581, 0.9030437222059563]	[94.65952380952382, 90.09571428571427]	0.93	0.88	0.92	1
8f8m	3	3	0.2597306341994994	0.78549007	[0.8462378616871656, 0.7051745622835242]	[0.9665164596226977, 0.933543882142319]	[95.7547619047619, 92.73619047619047]	0.94	0.89	0.92	1
8f8m	3	4	0.2396883669502287	0.77766077	[0.730531514181326, 0.5730243161756581]	[0.9319030111572616, 0.9003613099841465]	[94.02000000000002, 90.13045454545457]	0.94	0.88	0.92	1
