clean_query	multimer_frac_tm0.0	multimer_frac_tm0.6	multimer_frac_tm0.9	multimer_frac_tm0.8	multimer_frac_tm0.1	multimer_frac_tm0.2	multimer_frac_tm0.3	multimer_frac_tm0.4	multimer_frac_tm0.5	multimer_frac_tm0.7	hm_frac_tm0.0	hm_frac_tm0.6	hm_frac_tm0.9	hm_frac_tm0.8	hm_frac_tm0.5	hm_frac_tm0.4	hm_frac_tm0.1	hm_frac_tm0.2	hm_frac_tm0.3	hm_frac_tm0.7	highest_match_all_hits	highest_tm_all_hits	stoich_all_hits	highest_match_multimers	highest_tm_multimers	stoich_multimers	highest_match_homomultimers	highest_tm_homomultimers	category	stoich_homomultimers	max_iptm	min_iptm	avg_iptm	max_rc	min_rc	avg_rc	pdbid_x	structural_consensus	correct_result	pdbid_y	num_contacts_with_max_n_models	num_unique_contacts	mean_contacts_across_predictions	min_contacts_across_predictions	best_num_residue_contacts	best_if_residues	best_plddt_max	best_pae_min	best_contact_score_max	ID	buried_apolar_area	buried_polar_area	total_interaction_area	fraction_buried_apolar_area	fraction_buried_polar_area
7rzm	0.7885	0.9682	1.0	1.0	0.7885	0.7838	0.9684	0.9684	0.9684	1.0	0.2885	0.3535	0.4805	0.4796	0.3513	0.3513	0.2885	0.2826	0.3513	0.4796	3f1v-assembly1_B	0.9675	homodimer	3f1v-assembly1_B	0.9675	homodimer	3f1v-assembly1_B	0.9675	monomer	homodimer	0.89985585	0.8827746	0.8912263124	0.9020754773404376	0.8862420733974099	0.8936941785906153	7rzm	0.9972979666666668	0	7rzm	79.0	88.0	87.0	80.0	88.0	62.0	99.0	0.8227173	1327.0	7rzm	1357.3956	1104.91	2462.304000000001	0.551270517369098	0.4487301324288145
7s1a	0.9582	1.0	1.0	1.0	0.9582	0.9602	0.9835	0.9872	0.9957	1.0	0.6093	0.991	1.0	1.0	0.961	0.9489	0.6093	0.6119	0.9339	0.9938	2hay-assembly2_C	0.9565	homodimer	2hay-assembly2_C	0.9565	homodimer	2hay-assembly2_C	0.9565	homodimer	homodimer	0.95821935	0.95367444	0.9557895096	0.9586067835402304	0.9542143723713324	0.9562555567432212	7s1a	0.9993584666666666	1	7s1a	243.0	285.0	262.0	257.0	267.0	198.0	99.0	0.78582186	2209.0	7s1a	5263.2624	3250.6756	8513.938	0.6181936490493588	0.3818063509506411
7s2h	0.5309	0.7609	1.0	1.0	0.5309	0.5302	0.4517	0.607	0.6667	0.907	0.3102	0.75	1.0	1.0	0.6199	0.5123	0.3102	0.3116	0.3452	0.907	6edi-assembly1_B	0.9339	homodimer	6edi-assembly1_B	0.9339	homodimer	6edi-assembly1_B	0.9339	homodimer	homodimer	0.8807749	0.82609195	0.8698449171999999	0.8853777007750541	0.8337277601765679	0.875168675173762	7s2h	0.9845021333333334	1	7s2h	73.0	158.0	110.0	97.0	116.0	92.0	95.0	1.1741216	831.0	7s2h	2296.4196	1355.2584000000002	3651.6776	0.6288670171758864	0.3711330923628088
7s3f	0.7371	0.8917	1.0	0.94	0.7371	0.7449	0.7427	0.75	0.8579	0.9516	0.5313	0.8917	1.0	0.94	0.8579	0.7364	0.5313	0.5363	0.5805	0.9516	2nva-assembly1_A	0.9212	homodimer	2nva-assembly1_A	0.9212	homodimer	2nva-assembly1_A	0.9212	homodimer	homodimer	0.9265512	0.8894387	0.9201765036	0.9272645479784252	0.8923246443812627	0.9207584289217492	7s3f	0.9972329666666668	1	7s3f	163.0	215.0	189.0	183.0	193.0	138.0	99.0	0.93586993	1156.0	7s3f	2951.142000000001	2258.4452	5209.586799999999	0.5664829310455105	0.4335171457360112
7s6e	0.711	0.4677	0.5	0.0682	0.711	0.711	0.711	0.6931	0.6463	0.4343	0.4039	0.2806	0.5	0.0568	0.3537	0.3556	0.4039	0.4039	0.4039	0.2971	8hic-assembly1	0.9962	monomer	8tg1-assembly1_B	0.9394	homodimer	8tg1-assembly1_B	0.9394	homodimer	homodimer	0.5039201	0.13122714	0.1885006436	0.545974700605574	0.2118195267213192	0.2631557406757138	7s6e	0.7438854833333334	1	7s6e	43.0	43.0	2.0	0.0	43.0	45.0	86.0	9.094637	87.0	7s6e	1282.4772	1032.1540000000002	2314.6320000000005	0.5540739089410324	0.4459257454316712
7s6f	0.7033	0.4638	0.6	0.069	0.7033	0.7033	0.7028	0.6865	0.6455	0.4167	0.3883	0.2681	0.6	0.0575	0.3333	0.3452	0.3883	0.3883	0.3872	0.2738	8hic-assembly1	0.9966	monomer	8tg1-assembly1_B	0.9409	homodimer	8tg1-assembly1_B	0.9409	monomer	homodimer	0.32687825	0.15146187	0.2017259276	0.3861352304742907	0.2291275894962572	0.2742000838326609	7s6f	0.6889654000000001	0	7s6f	1.0	5.0	0.0	0.0	5.0	6.0	81.0	14.648186	101.0	7s6f	1159.644	928.0328	2087.6772	0.5554709320004071	0.4445288763990909
7s8k	0.2555	0.0764	0.0303	0.04	0.2555	0.2522	0.2207	0.1863	0.1397	0.0714	0.141	0.0446	0.0303	0.04	0.1117	0.1176	0.141	0.1372	0.1221	0.0317	3wr0-assembly1	0.9868	monomer	3o7o-assembly1_B	0.9095	homodimer	3o7o-assembly1_B	0.9095	homodimer	homodimer	0.24244788	0.0903469	0.12464432904	0.3091665487478252	0.173994362402674	0.2045878905260187	7s8k	0.5905193333333333	1	7s8k	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7s8k	1257.9268	1162.318	2420.2448	0.519751886255473	0.480248113744527
7sgg	0.298	0.2597	0.0	0.0	0.298	0.2971	0.274	0.2698	0.2676	0.0545	0.1483	0.1209	0.0	0.0	0.125	0.1276	0.1483	0.1485	0.1356	0.0099	7kut-assembly1	0.9969	monomer	5efn-assembly2_A	0.7653	heterodimer	6j6t-assembly1_B	0.7483	monomer	homomultimer	0.22654691	0.17548884	0.1919634208	0.2956388412751393	0.2506791591349569	0.2653325323507123	7sgg	0.8297979833333333	0	7sgg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7sgg	1174.5619999999994	1096.2235999999998	2270.784000000001	0.517249549054423	0.4827511555480395
7siq	0.7535	0.6532	0.0909	0.1667	0.7535	0.7535	0.7483	0.7073	0.7146	0.3333	0.0291	0.0161	0.0	0.0	0.0174	0.0193	0.0291	0.0291	0.022	0.0	3vqt-assembly1	0.9415	monomer	8fzf-assembly1_v	0.9345	heteromultimer_1_copy	6n0i-assembly1_A	0.6264	monomer	homodimer	0.18603379	0.1604939	0.1698011948	0.2459260737823774	0.2190492213300139	0.2289528142189285	7siq	0.64840765	0	7siq	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7siq	1762.2824000000005	1869.9784	3632.2620000000006	0.4851749130431671	0.514824756584189
7skq	0.7781	0.2028	0.0	0.0	0.7781	0.7793	0.3881	0.2484	0.223	0.1986	0.0225	0.028	0.0	0.0	0.0338	0.0327	0.0225	0.0213	0.0274	0.0213	4ovz-assembly2	0.8872	monomer	5bz0-assembly1_A	0.7855	heterodimer	4rna-assembly1_A-2	0.747	homodimer	homodimer	0.17226654	0.115767196	0.1351521456	0.2447946301127911	0.1916331620106491	0.2103624628516804	7skq	0.6183491166666667	1	7skq	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7skq	1061.2447999999995	907.8144	1969.0612000000003	0.5389597844901922	0.461039199797345
7slv	0.8389	0.9733	0.0	0.0	0.8389	0.8345	0.8807	0.902	0.9773	0.0	0.7651	0.9733	0.0	0.0	0.9773	0.8922	0.7651	0.7793	0.8716	0.0	4cyf-assembly2	0.9961	monomer	6ypa-assembly2_C	0.6816	homodimer	6ypa-assembly2_C	0.6816	monomer	homodimer	0.26103583	0.16330385	0.2067834176	0.3276729887625031	0.2393460257980068	0.2786761942014901	7slv	0.7632644666666667	0	7slv	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7slv	1173.9767999999997	895.4251999999999	2069.4040000000014	0.5673018898194836	0.4326971437186742
7spn	0.1619	0.1084	0.0	0.0	0.1619	0.1597	0.1211	0.1081	0.1091	0.0805	0.1242	0.1055	0.0	0.0	0.1064	0.1053	0.1242	0.1245	0.1104	0.0772	8fek-assembly1	0.8094	monomer	4e6w-assembly1_A	0.7639	homodimer	4e6w-assembly1_A	0.7639	homodimer	homodimer	0.92594457	0.9222741	0.9237611612	0.9296229794992896	0.926201704521477	0.9275630943532291	7spn	0.99115405	1	7spn	58.0	65.0	61.0	60.0	64.0	48.0	99.0	1.0015527	1321.0	7spn	1347.7392000000002	595.5556	1943.2968	0.693532351826031	0.3064666189951016
7spq	0.425	0.2258	0.0	0.0	0.425	0.4174	0.3034	0.3034	0.2564	0.3333	0.1833	0.0161	0.0	0.0	0.0897	0.1461	0.1833	0.1913	0.1461	0.0	7ml6-assembly1	0.7228	monomer	6vqp-assembly1_A	0.7215	heterodimer	1y4j-assembly1_A	0.6569	homodimer	homodimer	0.9380018	0.9307155	0.9344336504	0.9404849534961608	0.933505450722312	0.9370514910163136	7spq	0.9988338	1	7spq	138.0	159.0	147.0	144.0	151.0	112.0	98.0	0.9438762	972.0	7spq	2952.8784	1130.1543999999997	4083.0344	0.7232068385218601	0.2767927696127173
7spr	0.3774	0.3301	0.0	0.2222	0.3774	0.3761	0.3517	0.3077	0.3551	0.2947	0.3449	0.3301	0.0	0.2222	0.3178	0.2963	0.3449	0.3435	0.3287	0.2947	3g7n-assembly2	0.8313	monomer	5tgl-assembly1_A-2	0.8146	homodimer	5tgl-assembly1_A-2	0.8146	monomer	homodimer	0.7588781	0.19876969	0.31104823	0.7778818154562411	0.2718790536705837	0.3729824118954365	7spr	0.8790130666666667	0	7spr	1.0	99.0	9.0	0.0	53.0	52.0	89.0	4.3586073	333.0	7spr	1341.5644000000002	528.026	1869.591599999999	0.7175708320469566	0.2824285261016364
7stq	0.9868	0.9868	1.0	0.9838	0.9868	0.9868	0.9868	0.9868	0.9868	0.9868	0.9605	0.9605	0.86	0.9514	0.9605	0.9605	0.9605	0.9605	0.9605	0.9605	6lpi-assembly2_B	0.9326	heterodimer	6lpi-assembly2_B	0.9326	heterodimer	5wkc-assembly1_A	0.9202	homodimer	homodimer	0.9579932	0.9507973	0.9549282216	0.9591363204721508	0.9521658927842656	0.956126413528988	7stq	0.9962430333333332	1	7stq	227.0	266.0	246.0	237.0	252.0	178.0	99.0	0.8769947	1324.0	7stq	4342.872	2514.9972	6857.869199999999	0.6332684210425011	0.366731578957499
7stt	0.3639	0.2928	0.0	0.5333	0.3639	0.3629	0.3485	0.3195	0.2764	0.4	0.3146	0.2928	0.0	0.5333	0.2727	0.2888	0.3146	0.3152	0.3112	0.4	6ust-assembly2_C-2	0.8899	homodimer	6ust-assembly2_C-2	0.8899	homodimer	6ust-assembly2_C-2	0.8899	homodimer	homodimer	0.24292745	0.15615088	0.180983862	0.3107064574635806	0.2335311129498831	0.2555232457251344	7stt	0.7363815833333334	1	7stt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7stt	1592.5663999999997	1628.3652000000009	3220.9340000000007	0.4944424194969531	0.5055568353775646
7t1d	0.5709	0.4348	0.0	0.2809	0.5709	0.5709	0.5393	0.516	0.4348	0.5272	0.2757	0.0841	0.0	0.0225	0.0841	0.1966	0.2757	0.2757	0.2067	0.0795	5y0z-assembly1	0.9639	monomer	5ol0-assembly2_B	0.8428	heterodimer	2h2i-assembly1_A-4	0.8286	homodimer	homomultimer	0.53811663	0.17066944	0.3506923724	0.5733885208510903	0.2398992204049951	0.4035747580355347	7t1d	0.7237011833333333	1	7t1d	1.0	135.0	22.0	0.0	79.0	62.0	80.0	7.6759048	156.0	7t1d	1771.3696000000002	952.5716000000002	2723.9407999999994	0.6502966584295814	0.3497034884164885
7t58	0.9255	0.8664	1.0	0.8814	0.9255	0.9236	0.8824	0.8893	0.8885	0.8934	0.4191	0.6121	0.75	0.6328	0.5288	0.525	0.4191	0.4127	0.526	0.6294	7t0t-assembly3_E	0.9085	homodimer	7t0t-assembly3_E	0.9085	homodimer	7t0t-assembly3_E	0.9085	homodimer	homodimer	0.89458495	0.8150449	0.8791382652	0.8952547419511417	0.8185642622274061	0.8804099288448789	7t58	0.989822	1	7t58	86.0	101.0	92.0	89.0	92.0	70.0	99.0	0.8932381	1139.0	7t58	2053.4712	775.4744000000002	2828.9468	0.7258783374788101	0.2741212383350582
7t7j	0.9821	0.9849	1.0	0.9902	0.9821	0.9821	0.9837	0.9837	0.9837	0.9918	0.9091	0.9112	0.9167	0.9314	0.9119	0.9119	0.9091	0.9091	0.9119	0.8607	8a5w-assembly4_D	0.9575	homomultimer	8a5w-assembly4_D	0.9575	homomultimer	8a5w-assembly4_D	0.9575	homodimer	homomultimer	0.9413163	0.93668336	0.9390544044	0.942651345542008	0.93848864069406	0.94068410939576	7t7j	0.9987794666666668	1	7t7j	147.0	180.0	164.0	159.0	163.0	112.0	99.0	0.9574896	1466.0	7t7j	2759.446	1695.6012	4455.0472	0.6193977024530739	0.3806022975469261
7t88	0.9364	1.0	1.0	1.0	0.9364	0.9364	0.9402	1.0	1.0	1.0	0.9273	1.0	1.0	1.0	1.0	1.0	0.9273	0.9273	0.9354	1.0	1xco-assembly3_E	0.9548	homodimer	1xco-assembly3_E	0.9548	homodimer	1xco-assembly3_E	0.9548	homodimer	homodimer	0.8971327	0.8722442	0.8851366824	0.8996871674681601	0.8760952977228459	0.8886362149731372	7t88	0.9956267	1	7t88	73.0	91.0	85.0	81.0	87.0	60.0	98.0	0.936749	1445.0	7t88	1506.7696000000003	909.1492000000004	2415.9152000000004	0.623684804830898	0.3763166852876294
7t9f	0.7692	1.0	0.0	1.0	0.7692	0.7632	0.6481	1.0	1.0	1.0	0.3462	0.85	0.0	1.0	0.85	0.85	0.3462	0.3474	0.5185	0.7778	7jsk-assembly1_B	0.8838	homodimer	7jsk-assembly1_B	0.8838	homodimer	7jsk-assembly1_B	0.8838	homodimer	homodimer	0.8935069	0.87650955	0.8862711428	0.8952874490021147	0.8784704680412451	0.8882188265139074	7t9f	0.9988673666666666	1	7t9f	123.0	147.0	131.0	127.0	131.0	102.0	98.0	1.0471741	3693.0	7t9f	3418.1324	1125.9735999999998	4544.1052	0.7522124267721618	0.2477877492801002
7tc5	0.4827	0.0989	0.076	0.0808	0.4827	0.4827	0.4861	0.4631	0.2537	0.0929	0.0821	0.0806	0.056	0.0615	0.0826	0.084	0.0821	0.0821	0.0818	0.0743	1i53-assembly1	0.9915	monomer	1bex-assembly2_B-2	0.988	homodimer	1bex-assembly2_B-2	0.988	homodimer	homodimer	0.7662366	0.22563699	0.5709255048	0.7852825287662201	0.2963854392479544	0.6086778882228557	7tc5	0.8338427166666667	1	7tc5	2.0	124.0	37.0	30.0	44.0	30.0	94.0	2.5008335	336.0	7tc5	802.5824	226.486	1029.0676	0.7799122234535417	0.2200885539492254
7tcm	0.9081	0.9074	0.125	0.8293	0.9081	0.9081	0.9081	0.9079	0.9076	0.9037	0.8432	0.842	0.125	0.8293	0.8424	0.8428	0.8432	0.8432	0.8432	0.8499	6bac-assembly1	0.9847	monomer	4woj-assembly1_B	0.9539	homodimer	4woj-assembly1_B	0.9539	homodimer	homodimer	0.9445879	0.93631893	0.9395990704	0.9456290404630436	0.9378760950320898	0.9408382105266	7tcm	0.9994714	1	7tcm	259.0	293.0	272.0	269.0	275.0	195.0	99.0	0.88203603	2104.0	7tcm	4770.5492	2545.208	7315.7564	0.652092407013443	0.3479077023395694
7tef	0.2155	0.2155	0.0	0.2047	0.2155	0.2155	0.2155	0.2155	0.2155	0.2129	0.1838	0.1838	0.0	0.1929	0.1838	0.1838	0.1838	0.1838	0.1838	0.1812	2bz9-assembly1	0.9715	monomer	3ld6-assembly1_B	0.8568	homodimer	3ld6-assembly1_B	0.8568	monomer	homodimer	0.17471884	0.12617312	0.1450506884	0.2464376927063983	0.2052465120515083	0.2218937028523103	7tef	0.7180403	0	7tef	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7tef	1327.7992	1853.41	3181.2088	0.4173882581992103	0.5826118675391568
7tfq	0.6996	0.2791	0.0	0.0	0.6996	0.6982	0.6757	0.65	0.7766	0.0	0.5504	0.2791	0.0	0.0	0.7513	0.6176	0.5504	0.5529	0.602	0.0	7tg5-assembly2	0.9939	monomer	1sef-assembly2_A	0.6717	homomultimer	1sef-assembly2_A	0.6717	monomer	homomultimer	0.39566603	0.22201662	0.2800210216	0.4498003336641929	0.2944908210732544	0.3464156483706204	7tfq	0.8155083999999999	0	7tfq	1.0	80.0	14.0	0.0	52.0	54.0	81.0	9.209385	138.0	7tfq	972.8723999999996	587.7823999999999	1560.6544	0.6233746561698731	0.3766256001328673
7tgf_A	0.4421	0.2429	0.2098	0.2015	0.4421	0.444	0.2765	0.2429	0.2429	0.2429	0.1178	0.0063	0.0	0.0075	0.0063	0.0063	0.1178	0.1183	0.0147	0.0063	3hio-assembly1	0.9915	monomer	1m2t-assembly1_A	0.9328	heterodimer	3mvg-assembly1_A	0.8946	neg_heterodimer	homodimer	0.29648426	0.096556924	0.1981580824	0.3594719531305591	0.18080357305986	0.2707355079827432	7tgf_A	0.8401671833333333	0	7tgf_A	5.0	5.0	0.0	0.0	4.0	8.0	79.0	13.681917	5.0	7tgf_A	1363.5816	1226.15	2589.7316	0.5265339466066677	0.4734660533933325
7thi	0.716	0.5056	0.3929	0.4615	0.716	0.7101	0.6285	0.5551	0.5417	0.4052	0.5513	0.5	0.3929	0.4615	0.5278	0.5419	0.5513	0.554	0.581	0.4052	3gp5-assembly1	0.9498	monomer	1qhf-assembly1_B	0.9219	homomultimer	1qhf-assembly1_B	0.9219	homodimer	homomultimer	0.9085081	0.9002383	0.9054517012	0.9108839607299156	0.9031821310458	0.9080192601774724	7thi	0.9943200666666666	1	7thi	38.0	64.0	48.0	43.0	52.0	46.0	99.0	0.98486066	4044.0	7thi	1059.6896	803.8399999999998	1863.5276	0.5686471185079308	0.4313539547254356
7tlx	0.3273	0.2921	0.1373	0.2691	0.3273	0.3273	0.2987	0.2987	0.2943	0.2903	0.1171	0.1175	0.0098	0.08	0.1171	0.1164	0.1171	0.1171	0.1164	0.1129	1ql4-assembly4	0.9214	monomer	4ged-assembly1_B	0.9186	heterodimer	4rsz-assembly7_E-2	0.9112	monomer	homomultimer	0.35772943	0.08296311	0.13733637088	0.4116756847582958	0.1654468712908534	0.214378099788361	7tlx	0.6344954166666666	0	7tlx	12.0	37.0	5.0	0.0	20.0	20.0	85.0	9.860388	174.0	7tlx	606.3471999999999	260.1044	866.4536000000002	0.6998034285967533	0.300194263143462
7tm4	0.4398	0.2241	0.0	0.1259	0.4398	0.4372	0.2986	0.2873	0.2308	0.2241	0.2842	0.2198	0.0	0.1259	0.2265	0.2036	0.2842	0.2845	0.2118	0.2198	5xwb-assembly1	0.9713	monomer	3rmt-assembly1_B	0.895	homomultimer	3rmt-assembly1_B	0.895	monomer	homomultimer	0.22338071	0.12966982	0.172042936	0.2926097597305727	0.2060688597962658	0.2448945203248799	7tm4	0.62980125	0	7tm4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7tm4	1421.2724000000003	1394.4452	2815.720400000001	0.5047633280633972	0.4952356775196854
7tmg	0.9351	1.0	0.0	1.0	0.9351	0.9348	0.9669	0.9833	0.9957	1.0	0.6442	0.9911	0.0	1.0	0.9698	0.9498	0.6442	0.6449	0.886	0.987	3k6h-assembly1_A	0.843	homodimer	3k6h-assembly1_A	0.843	homodimer	3k6h-assembly1_A	0.843	homodimer	homodimer	0.92220914	0.88987315	0.9131821996	0.9237385170885406	0.8925357013971541	0.9149553502693636	7tmg	0.9970352	1	7tmg	148.0	201.0	174.0	156.0	180.0	135.0	99.0	0.81774396	1274.0	7tmg	3743.4404	1922.3944	5665.836799999999	0.6607038875528503	0.3392957594542787
7tne	0.7813	0.8187	0.8947	0.913	0.7813	0.7813	0.779	0.817	0.8635	0.7523	0.5966	0.6667	0.8947	0.8696	0.6827	0.6289	0.5966	0.5966	0.5987	0.5413	8q5v-assembly5_K	0.9603	homodimer	8q5v-assembly5_K	0.9603	homodimer	8q5v-assembly5_K	0.9603	homodimer	homodimer	0.78126115	0.59292114	0.6793919228	0.7974259116907648	0.6250499453703612	0.7042797265773219	7tne	0.9895109666666668	1	7tne	52.0	178.0	109.0	75.0	126.0	103.0	90.0	2.2916844	269.0	7tne	2344.9804	1541.7715999999998	3886.7528	0.6033263551003295	0.3966734390723279
7tpu	0.1439	0.0	0.0	0.0	0.1439	0.1439	0.129	0.1263	0.1041	0.0	0.1261	0.0	0.0	0.0	0.1009	0.1157	0.1261	0.1261	0.1168	0.0	4gdn-assembly4	0.6103	monomer	2i72-assembly1_B	0.5816	homodimer	2i72-assembly1_B	0.5816	monomer	homodimer	0.8924172	0.555647	0.8145126704000001	0.8987624606513838	0.5939334883499713	0.8279609172645334	7tpu	0.9851281666666668	0	7tpu	22.0	185.0	106.0	43.0	112.0	105.0	97.0	2.1287036	1362.0	7tpu	1838.6408	1910.8104000000003	3749.4520000000007	0.4903758735943279	0.5096239130411591
7trw	0.7235	0.8696	0.0	1.0	0.7235	0.7259	0.7459	0.7464	0.7798	0.9865	0.6819	0.8462	0.0	1.0	0.7461	0.7077	0.6819	0.6841	0.704	0.9527	3mz1-assembly2_D	0.859	homodimer	3mz1-assembly2_D	0.859	homodimer	3mz1-assembly2_D	0.859	homodimer	homodimer	0.89935136	0.85451996	0.8797478388000001	0.9012697566584922	0.8565075587252584	0.8816075094622633	7trw	0.9962209333333334	1	7trw	77.0	85.0	81.0	78.0	80.0	66.0	99.0	0.81476575	1087.0	7trw	1363.4728000000002	966.2691999999998	2329.74	0.5852467657335155	0.4147540927313777
7ty1	0.2601	0.2362	0.0	0.1411	0.2601	0.2591	0.2496	0.2362	0.2362	0.2147	0.1399	0.1188	0.0	0.0851	0.1188	0.1188	0.1399	0.1401	0.1348	0.0931	1dyt-assembly2	0.9439	monomer	3qsk-assembly1_A	0.829	heterodimer	3bcm-assembly1_A	0.8264	monomer	homodimer	0.79493946	0.07211724	0.2323405044	0.7504098574963518	0.1574684815471876	0.2986520957412067	7ty1	0.63851325	0	7ty1	16.0	239.0	14.0	0.0	139.0	105.0	96.0	1.4154027	1123.0	7ty1	1195.9764	1045.2835999999998	2241.2632	0.5336171137776233	0.4663814584561063
7tzb	0.8859	0.9683	0.8333	0.9574	0.8859	0.8815	0.9026	0.9141	0.9349	0.9583	0.6328	0.8254	0.8333	0.8936	0.8659	0.7975	0.6328	0.653	0.7579	0.8958	6r1n-assembly1_A-2	0.9072	homodimer	6r1n-assembly1_A-2	0.9072	homodimer	6r1n-assembly1_A-2	0.9072	homodimer	homodimer	0.91801345	0.90767324	0.912410276	0.9181098062033484	0.9078593756830836	0.912515688352802	7tzb	0.9876173666666668	1	7tzb	229.0	305.0	261.0	252.0	266.0	176.0	99.0	0.79940265	1676.0	7tzb	4321.5936	2487.3996	6808.989199999999	0.6346894484720288	0.3653111389866796
7u0l_A	0.3321	0.1676	0.5	0.217	0.3321	0.3169	0.2323	0.172	0.172	0.1962	0.0787	0.0399	0.0	0.0849	0.045	0.045	0.0787	0.0728	0.0501	0.0346	4wz9-assembly1_A	0.902	heteromultimer_2_copies	4wz9-assembly1_A	0.902	heteromultimer_2_copies	8jkt-assembly2_B	0.8993	neg_heterodimer	homodimer	0.83699393	0.7514799	0.8062548712000001	0.8399424503478252	0.7642224372277651	0.8122372166993579	7u0l_A	0.9913588	0	7u0l_A	35.0	59.0	48.0	43.0	53.0	54.0	95.0	1.7712467	530.0	7u0l_A	1145.708	579.3031999999992	1725.0087999999978	0.6641751624687372	0.3358262288285137
7u0l_B	0.4899	1.0	0.0	0.0	0.4899	0.491	0.7386	0.9048	1.0	1.0	0.3291	0.0	0.0	0.0	0.0	0.4762	0.3291	0.3316	0.4771	0.0	8r9z-assembly1_A	0.7713	heteromultimer_1_copy	8r9z-assembly1_A	0.7713	heteromultimer_1_copy	6u7h-assembly1_A	0.4214	neg_heterodimer	homomultimer	0.28198567	0.089638576	0.12423269304	0.3325511602553127	0.1592200180655419	0.1895078906889112	7u0l_B	0.52546775	0	7u0l_B	30.0	30.0	1.0	0.0	29.0	23.0	80.0	11.693054	110.0	7u0l_B	1152.6424	1155.1888	2307.8315999999995	0.4994482266383735	0.5005516000387552
7u2p_A	0.5932	0.1579	0.1	0.0968	0.5932	0.5914	0.3412	0.3	0.1455	0.0968	0.3498	0.0	0.0	0.0	0.0	0.1875	0.3498	0.3463	0.2353	0.0	4dmw-assembly1	0.9707	monomer	7s0z-assembly2_A	0.9604	heterodimer	6eqj-assembly1_A	0.4496	neg_heterodimer	homodimer	0.56440884	0.15954489	0.285284048	0.5700479053457641	0.2337531162824308	0.3401762941990778	7u2p_A	0.6537120333333333	0	7u2p_A	10.0	117.0	10.0	0.0	60.0	48.0	80.0	5.995161	146.0	7u2p_A	1539.7732000000003	1225.7823999999998	2765.5536	0.5567685254771415	0.4432321977053708
7u2r	0.4605	0.8868	1.0	1.0	0.4605	0.4585	0.4075	0.3716	0.3341	0.9355	0.3327	0.8868	1.0	1.0	0.2585	0.2995	0.3327	0.334	0.3368	0.9355	7u2s-assembly1_B	0.9727	homodimer	7u2s-assembly1_B	0.9727	homodimer	7u2s-assembly1_B	0.9727	homodimer	homodimer	0.9358752	0.9226879	0.9274717872	0.9379892653309864	0.9262506358439146	0.9304857829590688	7u2r	0.9992098333333332	1	7u2r	74.0	97.0	82.0	76.0	89.0	70.0	99.0	0.86752385	1346.0	7u2r	1504.8067999999998	959.9864	2464.7948	0.610520113073916	0.3894792377848249
7u34	0.9	0.9245	0.7895	0.8	0.9	0.8943	0.8824	0.9265	0.9153	0.907	0.625	0.9245	0.7895	0.8	0.9153	0.9265	0.625	0.6314	0.6863	0.907	6bzb-assembly1	0.9646	monomer	4em6-assembly1_B	0.9582	homodimer	4em6-assembly1_B	0.9582	homodimer	homodimer	0.95462537	0.9514766	0.953491324	0.956494023101713	0.9535001691934314	0.955376253301722	7u34	0.9992580666666668	1	7u34	418.0	491.0	456.0	446.0	458.0	310.0	99.0	0.8658288	1674.0	7u34	8278.6648	4277.035200000001	12555.6996	0.659355118690479	0.3406449131675627
7u4q	0.4216	0.1503	0.0	0.1215	0.4216	0.4194	0.4116	0.4199	0.2787	0.1553	0.1054	0.1036	0.0	0.0748	0.1082	0.0943	0.1054	0.1045	0.1058	0.1118	5t0r-assembly1	0.9676	monomer	2b3r-assembly3_A	0.895	homomultimer	2b3r-assembly3_A	0.895	homodimer	homomultimer	0.27305013	0.07570519	0.13632968008	0.3348636863051203	0.1589947693629117	0.2122661321955707	7u4q	0.6128637	1	7u4q	2.0	34.0	2.0	0.0	15.0	18.0	81.0	10.95174	69.0	7u4q	887.3031999999998	807.4240000000001	1694.7272	0.5235669788034321	0.4764330211965678
7u9d	0.361	0.119	0.0	0.0	0.361	0.361	0.266	0.2308	0.2067	0.0294	0.1586	0.0833	0.0	0.0	0.16	0.1731	0.1586	0.1586	0.1921	0.0147	1ln1-assembly1	0.9944	monomer	5jjd-assembly1_B	0.7804	heterodimer	3fo5-assembly1_B	0.7031	monomer	homodimer	0.25683582	0.10583177	0.15207424064	0.3207604359077317	0.1858651277872755	0.2270769857844061	7u9d	0.5998260166666667	0	7u9d	6.0	31.0	2.0	0.0	17.0	14.0	77.0	12.027639	477.0	7u9d	826.096	687.2468000000002	1513.3456000000006	0.5458739893914514	0.4541241604032813
